cod_insersao;descricao_kit;cod_kit;cod_sku;descricao_sku;segmento;serie;volume;envio;frequencia;usuario;info_produto;tipo_material;classificacao_produto;personalizacao
82101031001;MELLO DANTE ALUNO INF 3 ANOS 1O VOL;82101031001;PG22BA135SD00;22 DATAS COMEMORATIVAS ALUNO INF 3 ANOS ANUAL;INF;INF III;Volume único;V1;Anual;Aluno;Datas comemorativas;Datas comemorativas;Não editorial;MELLO DANTE
82101031101;REDE VIVO ALUNO INF 3 ANOS 1O VOL;82101031101;PG25LA136RV00;25 LV ALUNO INF 3 ANOS 1O VOL REDE VIVO;INF;INF III;Volume 01;V1;Semestral;Aluno;Integrado;livro;Livro;REDE VIVO
82101031101;REDE VIVO ALUNO INF 3 ANOS 1O VOL;82101031101;PG22MA135SD00;22 BOLSA ALUNO INF 3 ANOS ANUAL SAE;INF;INF III;Volume 01;V1;Anual;Aluno;Integrado;Sacola;Não gráficos;REDE VIVO
82101031101;REDE VIVO ALUNO INF 3 ANOS 1O VOL;82101031101;PG25SA135SD00;25 ELEMENTOS MONTAVEIS ALUNO INF 3 ANOS ANUAL;INF;INF III;Volume único;V1;Anual;Aluno;Cesta;Elementos montaveis;Não editorial;REDE VIVO
82101031101;REDE VIVO ALUNO INF 3 ANOS 1O VOL;82101031101;PG25TA135SD00;25 TRILHA DE MEMORIAS ALUNO INF 3 ANOS ANUAL SAE;INF;INF III;Volume único;V1;Anual;Aluno;Trilha de memórias;Trilha de memórias;Não editorial;REDE VIVO
82101031101;REDE VIVO ALUNO INF 3 ANOS 1O VOL;82101031101;PG22BA135SD00;22 DATAS COMEMORATIVAS ALUNO INF 3 ANOS ANUAL;INF;INF III;Volume único;V1;Anual;Aluno;Datas comemorativas;Datas comemorativas;Não editorial;REDE VIVO
82101031201;SECULO ALUNO INF 3 ANOS 1O VOL;82101031201;PG25LA136SE00;25 LV ALUNO INF 3 ANOS 1O VOL SECULO;INF;INF III;Volume 01;V1;Semestral;Aluno;Integrado;Livro;Livro;SECULO
82101031201;SECULO ALUNO INF 3 ANOS 1O VOL;82101031201;PG22MA135SD00;22 BOLSA ALUNO INF 3 ANOS ANUAL SAE;INF;INF III;Volume 01;V1;Anual;Aluno;Integrado;Sacola;Não gráficos;SECULO
82101031201;SECULO ALUNO INF 3 ANOS 1O VOL;82101031201;PG25SA135SD00;25 ELEMENTOS MONTAVEIS ALUNO INF 3 ANOS ANUAL;INF;INF III;Volume único;V1;Anual;Aluno;Cesta;Elementos montaveis;Não editorial;SECULO
82101031201;SECULO ALUNO INF 3 ANOS 1O VOL;82101031201;PG25TA135SD00;25 TRILHA DE MEMORIAS ALUNO INF 3 ANOS ANUAL SAE;INF;INF III;Volume único;V1;Anual;Aluno;Trilha de memórias;Trilha de memórias;Não editorial;SECULO
82101031201;SECULO ALUNO INF 3 ANOS 1O VOL;82101031201;PG22BA135SD00;22 DATAS COMEMORATIVAS ALUNO INF 3 ANOS ANUAL;INF;INF III;Volume único;V1;Anual;Aluno;Datas comemorativas;Datas comemorativas;Não editorial;SECULO
82101031301;STATUS ALUNO INF 3 ANOS 1O VOL;82101031301;PG25LA136ST00;25 LV ALUNO INF 3 ANOS 1O VOL STATUS;INF;INF III;Volume 01;V1;Semestral;Aluno;Integrado;Livro;Livro;STATUS
82101031301;STATUS ALUNO INF 3 ANOS 1O VOL;82101031301;PG22MA135SD00;22 BOLSA ALUNO INF 3 ANOS ANUAL SAE;INF;INF III;Volume 01;V1;Anual;Aluno;Integrado;Sacola;Não gráficos;STATUS
82101031301;STATUS ALUNO INF 3 ANOS 1O VOL;82101031301;PG25SA135SD00;25 ELEMENTOS MONTAVEIS ALUNO INF 3 ANOS ANUAL;INF;INF III;Volume único;V1;Anual;Aluno;Cesta;Elementos montaveis;Não editorial;STATUS
82101031301;STATUS ALUNO INF 3 ANOS 1O VOL;82101031301;PG25TA135SD00;25 TRILHA DE MEMORIAS ALUNO INF 3 ANOS ANUAL SAE;INF;INF III;Volume único;V1;Anual;Aluno;Trilha de memórias;Trilha de memórias;Não editorial;STATUS
82101031301;STATUS ALUNO INF 3 ANOS 1O VOL;82101031301;PG22BA135SD00;22 DATAS COMEMORATIVAS ALUNO INF 3 ANOS ANUAL;INF;INF III;Volume único;V1;Anual;Aluno;Datas comemorativas;Datas comemorativas;Não editorial;STATUS
82101031501;PET CURSOS ALUNO INF 3 ANOS PET CURSOS 1O VOL;82101031501;PG25LA136PT00;25 LV ALUNO INF 3 ANOS 1O VOL PET CURSOS;INF;INF III;Volume 01;V1;Semestral;Aluno;Integrado;Livro;Livro;PET CURSOS
82101031501;PET CURSOS ALUNO INF 3 ANOS PET CURSOS 1O VOL;82101031501;PG22MA135SD00;22 BOLSA ALUNO INF 3 ANOS ANUAL SAE;INF;INF III;Volume 01;V1;Anual;Aluno;Integrado;Sacola;Não gráficos;PET CURSOS
82101031501;PET CURSOS ALUNO INF 3 ANOS PET CURSOS 1O VOL;82101031501;PG25SA135SD00;25 ELEMENTOS MONTAVEIS ALUNO INF 3 ANOS ANUAL;INF;INF III;Volume único;V1;Anual;Aluno;Cesta;Elementos montaveis;Não editorial;PET CURSOS
82101031501;PET CURSOS ALUNO INF 3 ANOS PET CURSOS 1O VOL;82101031501;PG25TA135SD00;25 TRILHA DE MEMORIAS ALUNO INF 3 ANOS ANUAL SAE;INF;INF III;Volume único;V1;Anual;Aluno;Trilha de memórias;Trilha de memórias;Não editorial;PET CURSOS
82101031501;PET CURSOS ALUNO INF 3 ANOS PET CURSOS 1O VOL;82101031501;PG22BA135SD00;22 DATAS COMEMORATIVAS ALUNO INF 3 ANOS ANUAL;INF;INF III;Volume único;V1;Anual;Aluno;Datas comemorativas;Datas comemorativas;Não editorial;PET CURSOS
82101031601;ELO ALUNO INF 3 ANOS ELO 1O VOL;82101031601;PG25LA136EE00;25 LV ALUNO INF 3 ANOS 1O VOL ELO;INF;INF III;Volume 01;V1;Semestral;Aluno;Integrado;Livro;Livro;ELO
82101031601;ELO ALUNO INF 3 ANOS ELO 1O VOL;82101031601;PG22MA135SD00;22 BOLSA ALUNO INF 3 ANOS ANUAL SAE;INF;INF III;Volume 01;V1;Anual;Aluno;Integrado;Sacola;Não gráficos;ELO
82101031601;ELO ALUNO INF 3 ANOS ELO 1O VOL;82101031601;PG25SA135SD00;25 ELEMENTOS MONTAVEIS ALUNO INF 3 ANOS ANUAL;INF;INF III;Volume único;V1;Anual;Aluno;Cesta;Elementos montaveis;Não editorial;ELO
82101031601;ELO ALUNO INF 3 ANOS ELO 1O VOL;82101031601;PG25TA135SD00;25 TRILHA DE MEMORIAS ALUNO INF 3 ANOS ANUAL SAE;INF;INF III;Volume único;V1;Anual;Aluno;Trilha de memórias;Trilha de memórias;Não editorial;ELO
82101031601;ELO ALUNO INF 3 ANOS ELO 1O VOL;82101031601;PG22BA135SD00;22 DATAS COMEMORATIVAS ALUNO INF 3 ANOS ANUAL;INF;INF III;Volume único;V1;Anual;Aluno;Datas comemorativas;Datas comemorativas;Não editorial;ELO
PG25LA135SDIA;25 LV ALUNO INF 3 ANOS ANUAL SAE INGLES AMPLIADO;;PG25LA135SDIA;25 LV ALUNO INF 3 ANOS ANUAL SAE INGLES AMPLIADO;INF;INF III;Volume único;V1;Anual;Ampliado;Língua Inglesa;Adaptação;Não editorial;SAE
82101039601;KIT LITERATURA INF 3 ANOS;82101039601;9786557980316;O BALAO;INF;INF III;Volume único;V1;Anual;Aluno;Literatura;livro;Livro;SAE
82101039601;KIT LITERATURA INF 3 ANOS;82101039601;9786557980637;AMORA;INF;INF III;Volume único;V1;Anual;Aluno;Literatura;livro;Livro;SAE
82101039601;KIT LITERATURA INF 3 ANOS;82101039601;9786557980965;A SURPRESA;INF;INF III;Volume único;V1;Anual;Aluno;Literatura;livro;Livro;SAE
82101039601;KIT LITERATURA INF 3 ANOS;82101039601;9786557980996;1, 2, 3 CIRCO;INF;INF III;Volume único;V1;Anual;Aluno;Literatura;livro;Livro;SAE
PG22LA135SDI0;22 LV ALUNO INF 3 ANOS ANUAL SAE INGLES;;PG22LA135SDI0;22 LV ALUNO INF 3 ANOS ANUAL SAE INGLES;INF;INF III;Volume único;V1;Anual;Aluno;Língua Inglesa;Livro;Livro;SAE
82101040101;SAE ALUNO INF 4 ANOS SAE 1O VOL;82101040101;PG25LA146SD00;25 LV ALUNO INF 4 ANOS 1O VOL SAE;INF;INF IV;Volume 01;V1;Semestral;Aluno;Integrado;Livro;Livro;SAE
82101040101;SAE ALUNO INF 4 ANOS SAE 1O VOL;82101040101;PG25FA146SD00;25 FICHA ALUNO INF 4 ANOS 1O VOL SAE;INF;INF IV;Volume 01;V1;Semestral;Aluno;Ficha de atividades;Ficha;Não editorial;SAE
82101040101;SAE ALUNO INF 4 ANOS SAE 1O VOL;82101040101;PG22MA145SD00;22 BOLSA ALUNO INF 4 ANOS ANUAL SAE;INF;INF IV;Volume 01;V1;Anual;Aluno;Ficha de atividades;Sacola;Não gráficos;SAE
82101040101;SAE ALUNO INF 4 ANOS SAE 1O VOL;82101040101;PG23SA145SD01;23 ELEMENTOS MONTAVEIS ALUNO INF 4 ANOS EMOCOES;INF;INF IV;Volume único;V1;Anual;Aluno;Dado das emoções;Elementos montaveis;Não editorial;SAE
82101040101;SAE ALUNO INF 4 ANOS SAE 1O VOL;82101040101;PG23SA145SD02;23 ELEMENTOS MONTAVEIS ALUNO INF 4 ANOS ALFABETO;INF;INF IV;Volume único;V1;Anual;Aluno;Alfabeto móvel;Elementos montaveis;Não editorial;SAE
82101040101;SAE ALUNO INF 4 ANOS SAE 1O VOL;82101040101;PG22BA145SD00;22 DATAS COMEMORATIVAS ALUNO INF 4 ANOS ANUAL;INF;INF IV;Volume único;V1;Anual;Aluno;Datas comemorativas;Datas comemorativas;Não editorial;SAE
82101040201;CELLULA MATER ALUNO INF 4 ANOS 1O VOL;82101040201;PG25LA146ZU00;25 LV ALUNO INF 4 ANOS 1O VOL CELLULA MATER;INF;INF IV;Volume 01;V1;Semestral;Aluno;Integrado;Livro;Livro;CELLULA MATER
82101040201;CELLULA MATER ALUNO INF 4 ANOS 1O VOL;82101040201;PG25FA146SD00;25 FICHA ALUNO INF 4 ANOS 1O VOL SAE;INF;INF IV;Volume 01;V1;Semestral;Aluno;Ficha de atividades;Ficha;Não editorial;CELLULA MATER
82101040201;CELLULA MATER ALUNO INF 4 ANOS 1O VOL;82101040201;PG22MA145SD00;22 BOLSA ALUNO INF 4 ANOS ANUAL SAE;INF;INF IV;Volume 01;V1;Anual;Aluno;Ficha de atividades;Sacola;Não gráficos;CELLULA MATER
82101040201;CELLULA MATER ALUNO INF 4 ANOS 1O VOL;82101040201;PG23SA145SD01;23 ELEMENTOS MONTAVEIS ALUNO INF 4 ANOS EMOCOES;INF;INF IV;Volume único;V1;Anual;Aluno;Dado das emoções;Elementos montaveis;Não editorial;CELLULA MATER
82101040201;CELLULA MATER ALUNO INF 4 ANOS 1O VOL;82101040201;PG23SA145SD02;23 ELEMENTOS MONTAVEIS ALUNO INF 4 ANOS ALFABETO;INF;INF IV;Volume único;V1;Anual;Aluno;Alfabeto móvel;Elementos montaveis;Não editorial;CELLULA MATER
82101040201;CELLULA MATER ALUNO INF 4 ANOS 1O VOL;82101040201;PG22BA145SD00;22 DATAS COMEMORATIVAS ALUNO INF 4 ANOS ANUAL;INF;INF IV;Volume único;V1;Anual;Aluno;Datas comemorativas;Datas comemorativas;Não editorial;CELLULA MATER
82101040401;FATO ALUNO INF 4 ANOS 1O VOL;82101040401;PG25LA146ZS00;25 LV ALUNO INF 4 ANOS 1O VOL FATO;INF;INF IV;Volume 01;V1;Semestral;Aluno;Integrado;Livro;Livro;FATO
82101040401;FATO ALUNO INF 4 ANOS 1O VOL;82101040401;PG25FA146SD00;25 FICHA ALUNO INF 4 ANOS 1O VOL SAE;INF;INF IV;Volume 01;V1;Semestral;Aluno;Ficha de atividades;Ficha;Não editorial;FATO
82101040401;FATO ALUNO INF 4 ANOS 1O VOL;82101040401;PG22MA145SD00;22 BOLSA ALUNO INF 4 ANOS ANUAL SAE;INF;INF IV;Volume 01;V1;Anual;Aluno;Ficha de atividades;Sacola;Não gráficos;FATO
82101040401;FATO ALUNO INF 4 ANOS 1O VOL;82101040401;PG23SA145SD01;23 ELEMENTOS MONTAVEIS ALUNO INF 4 ANOS EMOCOES;INF;INF IV;Volume único;V1;Anual;Aluno;Dado das emoções;Elementos montaveis;Não editorial;FATO
82101040401;FATO ALUNO INF 4 ANOS 1O VOL;82101040401;PG23SA145SD02;23 ELEMENTOS MONTAVEIS ALUNO INF 4 ANOS ALFABETO;INF;INF IV;Volume único;V1;Anual;Aluno;Alfabeto móvel;Elementos montaveis;Não editorial;FATO
82101040401;FATO ALUNO INF 4 ANOS 1O VOL;82101040401;PG22BA145SD00;22 DATAS COMEMORATIVAS ALUNO INF 4 ANOS ANUAL;INF;INF IV;Volume único;V1;Anual;Aluno;Datas comemorativas;Datas comemorativas;Não editorial;FATO
82101040501;FILOMENA ALUNO INF 4 ANOS 1O VOL;82101040501;PG25LA146FL00;25 LV ALUNO INF 4 ANOS 1O VOL FILOMENA;INF;INF IV;Volume 01;V1;Semestral;Aluno;Integrado;Livro;Livro;FILOMENA
82101040501;FILOMENA ALUNO INF 4 ANOS 1O VOL;82101040501;PG25FA146SD00;25 FICHA ALUNO INF 4 ANOS 1O VOL SAE;INF;INF IV;Volume 01;V1;Semestral;Aluno;Ficha de atividades;Ficha;Não editorial;FILOMENA
82101040501;FILOMENA ALUNO INF 4 ANOS 1O VOL;82101040501;PG22MA145SD00;22 BOLSA ALUNO INF 4 ANOS ANUAL SAE;INF;INF IV;Volume 01;V1;Anual;Aluno;Ficha de atividades;Sacola;Não gráficos;FILOMENA
82101040501;FILOMENA ALUNO INF 4 ANOS 1O VOL;82101040501;PG23SA145SD01;23 ELEMENTOS MONTAVEIS ALUNO INF 4 ANOS EMOCOES;INF;INF IV;Volume único;V1;Anual;Aluno;Dado das emoções;Elementos montaveis;Não editorial;FILOMENA
82101040501;FILOMENA ALUNO INF 4 ANOS 1O VOL;82101040501;PG23SA145SD02;23 ELEMENTOS MONTAVEIS ALUNO INF 4 ANOS ALFABETO;INF;INF IV;Volume único;V1;Anual;Aluno;Alfabeto móvel;Elementos montaveis;Não editorial;FILOMENA
82101040501;FILOMENA ALUNO INF 4 ANOS 1O VOL;82101040501;PG22BA145SD00;22 DATAS COMEMORATIVAS ALUNO INF 4 ANOS ANUAL;INF;INF IV;Volume único;V1;Anual;Aluno;Datas comemorativas;Datas comemorativas;Não editorial;FILOMENA
82101040601;GABARITO MG ALUNO INF 4 ANOS 1O VOL;82101040601;PG25LA146GA00;25 LV ALUNO INF 4 ANOS 1O VOL GABARITO MG;INF;INF IV;Volume 01;V1;Semestral;Aluno;Integrado;Livro;Livro;GABARITO MG
82101040601;GABARITO MG ALUNO INF 4 ANOS 1O VOL;82101040601;PG25FA146SD00;25 FICHA ALUNO INF 4 ANOS 1O VOL SAE;INF;INF IV;Volume 01;V1;Semestral;Aluno;Ficha de atividades;Ficha;Não editorial;GABARITO MG
82101040601;GABARITO MG ALUNO INF 4 ANOS 1O VOL;82101040601;PG22MA145SD00;22 BOLSA ALUNO INF 4 ANOS ANUAL SAE;INF;INF IV;Volume 01;V1;Anual;Aluno;Ficha de atividades;Sacola;Não gráficos;GABARITO MG
82101040601;GABARITO MG ALUNO INF 4 ANOS 1O VOL;82101040601;PG23SA145SD01;23 ELEMENTOS MONTAVEIS ALUNO INF 4 ANOS EMOCOES;INF;INF IV;Volume único;V1;Anual;Aluno;Dado das emoções;Elementos montaveis;Não editorial;GABARITO MG
82101040601;GABARITO MG ALUNO INF 4 ANOS 1O VOL;82101040601;PG23SA145SD02;23 ELEMENTOS MONTAVEIS ALUNO INF 4 ANOS ALFABETO;INF;INF IV;Volume único;V1;Anual;Aluno;Alfabeto móvel;Elementos montaveis;Não editorial;GABARITO MG
82101040601;GABARITO MG ALUNO INF 4 ANOS 1O VOL;82101040601;PG22BA145SD00;22 DATAS COMEMORATIVAS ALUNO INF 4 ANOS ANUAL;INF;INF IV;Volume único;V1;Anual;Aluno;Datas comemorativas;Datas comemorativas;Não editorial;GABARITO MG
82101041001;MAXX JUNIOR ALUNO INF 4 ANOS 1O VOL;82101041001;PG25LA146MJ00;25 LV ALUNO INF 4 ANOS 1O VOL MAXX JUNIOR;INF;INF IV;Volume 01;V1;Semestral;Aluno;Integrado;Livro;Livro;MAXX JUNIOR
82101041001;MAXX JUNIOR ALUNO INF 4 ANOS 1O VOL;82101041001;PG25FA146SD00;25 FICHA ALUNO INF 4 ANOS 1O VOL SAE;INF;INF IV;Volume 01;V1;Semestral;Aluno;Ficha de atividades;Ficha;Não editorial;MAXX JUNIOR
82101041001;MAXX JUNIOR ALUNO INF 4 ANOS 1O VOL;82101041001;PG22MA145SD00;22 BOLSA ALUNO INF 4 ANOS ANUAL SAE;INF;INF IV;Volume 01;V1;Anual;Aluno;Ficha de atividades;Sacola;Não gráficos;MAXX JUNIOR
82101041001;MAXX JUNIOR ALUNO INF 4 ANOS 1O VOL;82101041001;PG23SA145SD01;23 ELEMENTOS MONTAVEIS ALUNO INF 4 ANOS EMOCOES;INF;INF IV;Volume único;V1;Anual;Aluno;Dado das emoções;Elementos montaveis;Não editorial;MAXX JUNIOR
82101041001;MAXX JUNIOR ALUNO INF 4 ANOS 1O VOL;82101041001;PG23SA145SD02;23 ELEMENTOS MONTAVEIS ALUNO INF 4 ANOS ALFABETO;INF;INF IV;Volume único;V1;Anual;Aluno;Alfabeto móvel;Elementos montaveis;Não editorial;MAXX JUNIOR
82101041001;MAXX JUNIOR ALUNO INF 4 ANOS 1O VOL;82101041001;PG22BA145SD00;22 DATAS COMEMORATIVAS ALUNO INF 4 ANOS ANUAL;INF;INF IV;Volume único;V1;Anual;Aluno;Datas comemorativas;Datas comemorativas;Não editorial;MAXX JUNIOR
82101041101;MELLO DANTE ALUNO INF 4 ANOS 1O VOL;82101041101;PG25LA146ZA00;25 LV ALUNO INF 4 ANOS 1O VOL MELLO DANTE;INF;INF IV;Volume único;V1;Anual;Aluno;Integrado;livro;Livro;MELLO DANTE
82101041101;MELLO DANTE ALUNO INF 4 ANOS 1O VOL;82101041101;PG25FA146SD00;25 FICHA ALUNO INF 4 ANOS 1O VOL SAE;INF;INF IV;Volume 01;V1;Semestral;Aluno;Ficha de atividades;Ficha;Não editorial;MELLO DANTE
82101041101;MELLO DANTE ALUNO INF 4 ANOS 1O VOL;82101041101;PG22MA145SD00;22 BOLSA ALUNO INF 4 ANOS ANUAL SAE;INF;INF IV;Volume 01;V1;Anual;Aluno;Ficha de atividades;Sacola;Não gráficos;MELLO DANTE
82101041101;MELLO DANTE ALUNO INF 4 ANOS 1O VOL;82101041101;PG23SA145SD01;23 ELEMENTOS MONTAVEIS ALUNO INF 4 ANOS EMOCOES;INF;INF IV;Volume único;V1;Anual;Aluno;Dado das emoções;Elementos montaveis;Não editorial;MELLO DANTE
82101041101;MELLO DANTE ALUNO INF 4 ANOS 1O VOL;82101041101;PG23SA145SD02;23 ELEMENTOS MONTAVEIS ALUNO INF 4 ANOS ALFABETO;INF;INF IV;Volume único;V1;Anual;Aluno;Alfabeto móvel;Elementos montaveis;Não editorial;MELLO DANTE
82101041101;MELLO DANTE ALUNO INF 4 ANOS 1O VOL;82101041101;PG22BA145SD00;22 DATAS COMEMORATIVAS ALUNO INF 4 ANOS ANUAL;INF;INF IV;Volume único;V1;Anual;Aluno;Datas comemorativas;Datas comemorativas;Não editorial;MELLO DANTE
82101041201;REDE VIVO ALUNO INF 4 ANOS 1O VOL;82101041201;PG25LA146RV00;25 LV ALUNO INF 4 ANOS 1O VOL REDE VIVO;INF;INF IV;Volume único;V1;Anual;Aluno;Integrado;livro;Livro;REDE VIVO
82101041201;REDE VIVO ALUNO INF 4 ANOS 1O VOL;82101041201;PG25FA146SD00;25 FICHA ALUNO INF 4 ANOS 1O VOL SAE;INF;INF IV;Volume 01;V1;Semestral;Aluno;Ficha de atividades;Ficha;Não editorial;REDE VIVO
82101041201;REDE VIVO ALUNO INF 4 ANOS 1O VOL;82101041201;PG22MA145SD00;22 BOLSA ALUNO INF 4 ANOS ANUAL SAE;INF;INF IV;Volume 01;V1;Anual;Aluno;Ficha de atividades;Sacola;Não gráficos;REDE VIVO
82101041201;REDE VIVO ALUNO INF 4 ANOS 1O VOL;82101041201;PG23SA145SD01;23 ELEMENTOS MONTAVEIS ALUNO INF 4 ANOS EMOCOES;INF;INF IV;Volume único;V1;Anual;Aluno;Dado das emoções;Elementos montaveis;Não editorial;REDE VIVO
82101041201;REDE VIVO ALUNO INF 4 ANOS 1O VOL;82101041201;PG23SA145SD02;23 ELEMENTOS MONTAVEIS ALUNO INF 4 ANOS ALFABETO;INF;INF IV;Volume único;V1;Anual;Aluno;Alfabeto móvel;Elementos montaveis;Não editorial;REDE VIVO
82101041201;REDE VIVO ALUNO INF 4 ANOS 1O VOL;82101041201;PG22BA145SD00;22 DATAS COMEMORATIVAS ALUNO INF 4 ANOS ANUAL;INF;INF IV;Volume único;V1;Anual;Aluno;Datas comemorativas;Datas comemorativas;Não editorial;REDE VIVO
82101041301;ROSALVO ALUNO INF 4 ANOS 1O VOL;82101041301;PG25LA146RO00;25 LV ALUNO INF 4 ANOS 1O VOL ROSALVO;INF;INF IV;Volume 01;V1;Semestral;Aluno;Integrado;Livro;Livro;ROSALVO
82101041301;ROSALVO ALUNO INF 4 ANOS 1O VOL;82101041301;PG25FA146SD00;25 FICHA ALUNO INF 4 ANOS 1O VOL SAE;INF;INF IV;Volume 01;V1;Semestral;Aluno;Ficha de atividades;Ficha;Não editorial;ROSALVO
82101041301;ROSALVO ALUNO INF 4 ANOS 1O VOL;82101041301;PG22MA145SD00;22 BOLSA ALUNO INF 4 ANOS ANUAL SAE;INF;INF IV;Volume 01;V1;Anual;Aluno;Ficha de atividades;Sacola;Não gráficos;ROSALVO
82101041301;ROSALVO ALUNO INF 4 ANOS 1O VOL;82101041301;PG23SA145SD01;23 ELEMENTOS MONTAVEIS ALUNO INF 4 ANOS EMOCOES;INF;INF IV;Volume único;V1;Anual;Aluno;Dado das emoções;Elementos montaveis;Não editorial;ROSALVO
82101041301;ROSALVO ALUNO INF 4 ANOS 1O VOL;82101041301;PG23SA145SD02;23 ELEMENTOS MONTAVEIS ALUNO INF 4 ANOS ALFABETO;INF;INF IV;Volume único;V1;Anual;Aluno;Alfabeto móvel;Elementos montaveis;Não editorial;ROSALVO
82101041301;ROSALVO ALUNO INF 4 ANOS 1O VOL;82101041301;PG22BA145SD00;22 DATAS COMEMORATIVAS ALUNO INF 4 ANOS ANUAL;INF;INF IV;Volume único;V1;Anual;Aluno;Datas comemorativas;Datas comemorativas;Não editorial;ROSALVO
82101041401;SECULO ALUNO INF 4 ANOS 1O VOL;82101041401;PG25LA146SE00;25 LV ALUNO INF 4 ANOS 1O VOL SECULO;INF;INF IV;Volume 01;V1;Semestral;Aluno;Integrado;Livro;Livro;SECULO
82101041401;SECULO ALUNO INF 4 ANOS 1O VOL;82101041401;PG25FA146SD00;25 FICHA ALUNO INF 4 ANOS 1O VOL SAE;INF;INF IV;Volume 01;V1;Semestral;Aluno;Ficha de atividades;Ficha;Não editorial;SECULO
82101041401;SECULO ALUNO INF 4 ANOS 1O VOL;82101041401;PG22MA145SD00;22 BOLSA ALUNO INF 4 ANOS ANUAL SAE;INF;INF IV;Volume 01;V1;Anual;Aluno;Ficha de atividades;Sacola;Não gráficos;SECULO
82101041401;SECULO ALUNO INF 4 ANOS 1O VOL;82101041401;PG23SA145SD01;23 ELEMENTOS MONTAVEIS ALUNO INF 4 ANOS EMOCOES;INF;INF IV;Volume único;V1;Anual;Aluno;Dado das emoções;Elementos montaveis;Não editorial;SECULO
82101041401;SECULO ALUNO INF 4 ANOS 1O VOL;82101041401;PG23SA145SD02;23 ELEMENTOS MONTAVEIS ALUNO INF 4 ANOS ALFABETO;INF;INF IV;Volume único;V1;Anual;Aluno;Alfabeto móvel;Elementos montaveis;Não editorial;SECULO
82101041401;SECULO ALUNO INF 4 ANOS 1O VOL;82101041401;PG22BA145SD00;22 DATAS COMEMORATIVAS ALUNO INF 4 ANOS ANUAL;INF;INF IV;Volume único;V1;Anual;Aluno;Datas comemorativas;Datas comemorativas;Não editorial;SECULO
82101041501;STATUS ALUNO INF 4 ANOS 1O VOL;82101041501;PG25LA146ST00;25 LV ALUNO INF 4 ANOS 1O VOL STATUS;INF;INF IV;Volume 01;V1;Semestral;Aluno;Integrado;Livro;Livro;STATUS
82101041501;STATUS ALUNO INF 4 ANOS 1O VOL;82101041501;PG25FA146SD00;25 FICHA ALUNO INF 4 ANOS 1O VOL SAE;INF;INF IV;Volume 01;V1;Semestral;Aluno;Ficha de atividades;Ficha;Não editorial;STATUS
82101041501;STATUS ALUNO INF 4 ANOS 1O VOL;82101041501;PG22MA145SD00;22 BOLSA ALUNO INF 4 ANOS ANUAL SAE;INF;INF IV;Volume 01;V1;Anual;Aluno;Ficha de atividades;Sacola;Não gráficos;STATUS
82101041501;STATUS ALUNO INF 4 ANOS 1O VOL;82101041501;PG23SA145SD01;23 ELEMENTOS MONTAVEIS ALUNO INF 4 ANOS EMOCOES;INF;INF IV;Volume único;V1;Anual;Aluno;Dado das emoções;Elementos montaveis;Não editorial;STATUS
82101041501;STATUS ALUNO INF 4 ANOS 1O VOL;82101041501;PG23SA145SD02;23 ELEMENTOS MONTAVEIS ALUNO INF 4 ANOS ALFABETO;INF;INF IV;Volume único;V1;Anual;Aluno;Alfabeto móvel;Elementos montaveis;Não editorial;STATUS
82101041501;STATUS ALUNO INF 4 ANOS 1O VOL;82101041501;PG22BA145SD00;22 DATAS COMEMORATIVAS ALUNO INF 4 ANOS ANUAL;INF;INF IV;Volume único;V1;Anual;Aluno;Datas comemorativas;Datas comemorativas;Não editorial;STATUS
82101041601;TAMANDARE ALUNO INF 4 ANOS 1O VOL;82101041601;PG25LA146TA00;25 LV ALUNO INF 4 ANOS 1O VOL TAMANDARE;INF;INF IV;Volume 01;V1;Semestral;Aluno;Integrado;Livro;Livro;TAMANDARE
82101041601;TAMANDARE ALUNO INF 4 ANOS 1O VOL;82101041601;PG25FA146SD00;25 FICHA ALUNO INF 4 ANOS 1O VOL SAE;INF;INF IV;Volume 01;V1;Semestral;Aluno;Ficha de atividades;Ficha;Não editorial;TAMANDARE
82101041601;TAMANDARE ALUNO INF 4 ANOS 1O VOL;82101041601;PG22MA145SD00;22 BOLSA ALUNO INF 4 ANOS ANUAL SAE;INF;INF IV;Volume 01;V1;Anual;Aluno;Ficha de atividades;Sacola;Não gráficos;TAMANDARE
82101041601;TAMANDARE ALUNO INF 4 ANOS 1O VOL;82101041601;PG23SA145SD01;23 ELEMENTOS MONTAVEIS ALUNO INF 4 ANOS EMOCOES;INF;INF IV;Volume único;V1;Anual;Aluno;Dado das emoções;Elementos montaveis;Não editorial;TAMANDARE
82101041601;TAMANDARE ALUNO INF 4 ANOS 1O VOL;82101041601;PG23SA145SD02;23 ELEMENTOS MONTAVEIS ALUNO INF 4 ANOS ALFABETO;INF;INF IV;Volume único;V1;Anual;Aluno;Alfabeto móvel;Elementos montaveis;Não editorial;TAMANDARE
82101041601;TAMANDARE ALUNO INF 4 ANOS 1O VOL;82101041601;PG22BA145SD00;22 DATAS COMEMORATIVAS ALUNO INF 4 ANOS ANUAL;INF;INF IV;Volume único;V1;Anual;Aluno;Datas comemorativas;Datas comemorativas;Não editorial;TAMANDARE
